TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50,embed_x,embed_y,cluster
20190605191642,-1,1,40,1,4,19,1,2,2,-1,1,-1,0,1,64000,0,-1,3,-1,3,11303689.882402,65,2019,13739586.970409,540,125,0,0,540,0,0,0,0,0,60,60,0,0,0,0,115,0,0.316096,-3.5179284,13
20190605191643,-1,1,43,2,1,63,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,3,10933960.91826,-1,2019,12141485.431186,450,565,0,0,0,0,40,0,2,0,100,228,0,0,0,0,55,0,-3.4014015,11.1428385,20
20190605191649,-1,1,41,2,1,79,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3045126.92645,-1,2019,3004749.164615,550,370,0,0,0,0,120,0,0,0,105,247,20,0,0,10,18,0,-0.73277193,8.626826,15
20190605191661,-1,2,39,2,1,29,5,-1,2,-1,2,1,2,-1,-1,0,1,1,0,5,8584695.329202,-1,2019,9136632.000003,613,145,300,0,0,0,15,0,0,0,60,270,0,0,0,20,17,0,-0.97358644,4.7679157,9
20190605191671,-1,1,42,2,1,62,1,2,-1,-1,2,1,0,1,84000,0,1,1,-1,1,4922172.92609,40,2019,6534504.276163,580,239,0,0,0,0,60,0,0,0,55,195,0,0,0,110,30,171,2.0514839,7.0792794,10
20190605191672,-1,1,41,2,1,67,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,5,27646907.006809,-1,2019,28068404.289582,270,107,0,0,0,0,0,0,0,0,20,1043,0,0,0,0,0,0,-1.4084436,15.065803,24
20190605191674,-1,1,34,1,1,45,1,2,2,-1,1,2,3,1,73000,0,-1,1,7,3,27368029.707077,53,2019,46682933.698674,585,80,60,0,695,0,0,0,0,0,0,0,0,0,0,0,20,0,-0.8037935,-2.193722,3
20190605191675,-1,1,40,2,1,44,1,2,2,-1,1,-1,0,1,67307,0,-1,3,-1,7,4265430.670583,40,2019,4111736.633744,362,65,0,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,-0.70959574,15.312735,24
20190605191680,-1,1,43,2,1,53,5,-1,-1,-1,2,1,3,-1,-1,0,1,1,13,1,4812880.605535,-1,2019,4368130.536524,530,273,10,0,0,0,80,0,0,0,25,215,131,80,0,0,96,0,4.536523,5.9438086,11
20190605191684,-1,1,44,2,4,27,1,2,2,-1,1,-1,0,1,230769,0,-1,3,-1,2,23901027.08617,40,2019,25095200.196455,570,170,0,0,390,0,0,0,0,0,115,0,0,0,0,125,70,0,2.3057432,6.643839,10
20190605191690,-1,1,43,2,1,53,5,-1,-1,-1,2,1,0,-1,-1,0,3,1,-1,7,7388585.985473,-1,2019,7458487.515801,618,255,0,0,0,0,0,0,0,0,0,537,0,0,0,0,30,0,1.0347977,14.055648,-1
20190605191694,-1,1,44,1,1,49,1,2,2,-1,2,1,0,1,207692,0,1,1,-1,1,2073827.16228,40,2019,3059224.813969,393,90,0,157,0,0,60,0,0,0,240,240,0,0,105,0,155,0,-9.122481,10.116083,4
20190605191695,-1,1,39,2,1,48,5,-1,2,-1,2,1,1,-1,-1,0,1,1,9,1,2932205.256073,-1,2019,4684252.413673,600,45,0,285,0,0,30,0,0,0,80,370,0,0,0,0,30,0,-9.55287,9.668002,4
20190605191697,-1,1,39,2,1,71,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,5,12317359.355245,-1,2019,11852298.511675,705,120,0,0,0,0,5,0,0,0,30,570,0,0,0,0,10,0,1.5577022,13.627823,-1
20190605191702,-1,1,39,2,1,39,5,-1,2,-1,2,1,5,-1,-1,0,3,1,7,7,6471012.586952,-1,2019,8841508.077171,620,0,40,20,0,0,25,0,0,0,10,100,0,240,0,0,225,160,4.717184,4.969255,11
20190605191703,-1,2,40,2,1,47,1,2,2,-1,2,-1,2,2,42500,0,-1,3,9,1,1204638.584943,34,2019,1518878.879657,615,189,1,0,270,0,80,0,0,0,60,165,0,0,0,0,60,0,0.67479753,-2.686618,13
20190605191704,-1,1,39,1,1,65,5,-1,-1,-1,2,1,0,-1,-1,0,1,1,-1,3,12654473.050236,-1,2019,10362497.503927,510,645,0,0,0,60,0,0,0,0,90,45,90,0,0,0,0,0,-3.5915096,10.820674,20
20190605191705,-1,1,43,2,1,41,1,2,2,-1,1,-1,0,1,288461,0,-1,3,-1,4,9341175.55726,40,2019,11089926.02769,525,5,0,0,480,0,10,0,0,0,100,145,45,0,0,0,130,0,0.33454022,-1.3055425,12
20190605191706,-1,1,43,2,1,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1837011.191664,-1,2019,1720828.95013,690,15,0,0,0,0,240,0,0,0,120,270,0,0,0,0,90,15,-0.24203993,9.217764,15
20190605191710,-1,1,42,2,1,30,1,2,2,-1,2,1,1,2,-1,0,1,1,0,5,32594113.7134,15,2019,35136700.044282,540,30,220,0,210,0,0,0,0,0,15,345,0,0,0,0,60,20,-1.0225735,4.5843387,9
20190605191712,-1,3,39,2,1,38,5,-1,2,-1,2,-1,1,-1,-1,0,-1,3,7,1,1697439.627536,-1,2019,2300723.876687,745,440,20,0,0,0,50,0,0,0,40,55,0,0,0,0,35,55,-3.4360862,10.394145,-1
20190605191715,-1,2,44,2,1,72,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,5,6192994.666897,-1,2019,7121749.143922,675,240,0,185,0,0,5,0,0,0,30,290,0,0,0,0,10,5,-9.430198,9.854324,4
20190605191717,-1,1,43,2,1,38,2,2,2,-1,2,1,0,2,-1,0,1,1,-1,5,24761795.054904,-4,2019,30675780.176783,850,7,0,0,0,0,135,0,0,0,50,263,20,0,0,0,115,0,1.4209468,10.057914,16
20190605191719,-1,1,39,2,1,54,1,2,-1,-1,1,1,0,1,80000,0,2,1,-1,7,16065346.090211,40,2019,15452760.58874,780,450,0,0,0,0,0,0,0,0,75,105,0,0,0,0,30,0,-4.50599,11.27131,20
20190605191721,-1,1,39,2,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,2,12678156.39701,-1,2019,11932910.94046,420,410,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,-3.226133,12.716331,19
20190605191723,-1,1,43,2,1,44,1,2,2,-1,2,1,2,2,-1,0,1,1,10,7,3379927.326803,30,2019,4071238.267898,610,40,0,0,360,0,30,0,0,0,50,245,0,0,0,0,105,0,1.510098,-3.8927896,13
20190605191724,-1,1,39,2,1,60,1,2,-1,-1,1,2,0,2,45000,0,-1,1,-1,4,15093992.534446,32,2019,16016977.936594,675,0,0,0,0,0,10,50,90,0,120,395,0,0,0,0,100,0,-5.65936,18.866766,2
20190605191728,-1,2,39,2,1,29,1,2,2,-1,1,2,3,1,-1,0,-1,1,0,1,6340569.428543,45,2019,10198778.086898,890,30,195,0,0,0,0,0,0,0,85,60,15,120,0,0,45,0,4.085238,4.923517,11
20190605191729,-1,1,36,1,2,15,5,-1,1,1,2,-1,2,-1,-1,0,-1,3,5,1,11019781.984102,-1,2019,10805683.327437,660,5,0,0,0,0,0,0,0,0,10,525,120,0,0,0,60,60,-0.31454924,13.225318,27
20190605191732,-1,1,44,2,1,79,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,3,13877045.635854,-1,2019,13646791.488808,630,35,0,0,0,0,5,0,0,0,45,270,0,0,0,0,425,30,1.9664165,13.358582,22
20190605191735,-1,1,41,2,1,54,1,1,-1,-1,1,2,0,1,201923,0,-1,1,-1,1,7415225.953417,60,2019,6411480.523609,540,76,0,0,0,0,120,0,0,0,45,639,0,0,0,0,20,0,0.5815666,9.980403,16
20190605191743,-1,1,35,1,1,54,1,2,-1,-1,1,2,0,1,95000,0,-1,1,-1,7,10511902.577762,65,2019,10359432.869591,480,0,0,0,630,0,0,0,0,0,15,285,0,0,0,0,30,0,0.088519275,-5.2409444,13
20190605191745,-1,1,43,1,1,26,1,2,2,-1,2,1,2,1,55000,0,1,2,0,6,10978136.663205,40,2019,12171171.560243,345,60,285,0,413,0,35,5,0,0,45,70,0,0,0,0,182,0,-1.3662994,-1.0579064,3
20190605191746,-1,1,43,2,1,71,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1654546.075945,-1,2019,1549903.887211,780,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,240,0,2.139258,13.382267,22
20190605191747,-1,2,42,2,1,25,1,2,1,2,1,1,1,2,11600,0,1,1,2,2,9976930.12291,20,2019,10286172.574384,500,75,355,2,0,168,0,0,0,0,115,60,0,0,0,0,165,0,-1.3010434,5.14212,9
20190605191751,-1,1,37,2,1,57,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3887315.697272,-1,2019,4347493.94411,649,185,0,0,0,0,0,0,0,0,120,480,0,0,0,0,6,0,-1.4896008,11.924772,25
20190605191765,-1,1,37,2,4,41,5,-1,2,-1,2,1,2,-1,-1,0,1,1,4,5,27707206.332984,-1,2019,28639396.530869,540,630,150,0,0,0,0,0,0,0,45,75,0,0,0,0,0,0,-2.3657877,5.277685,9
20190605191767,-1,1,40,2,1,38,1,2,2,-1,2,-1,3,1,144230,0,-1,3,8,7,1502872.998919,50,2019,1620678.375736,423,35,90,0,687,0,0,0,0,0,15,20,0,0,0,0,120,50,-0.9256346,-2.280313,3
20190605191770,-1,1,40,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,2,5561389.318177,-1,2019,6011713.882158,755,110,0,20,0,0,30,30,0,0,65,260,0,0,0,30,95,45,10.322514,9.571916,8
20190605191771,-1,1,43,1,1,27,1,1,2,-1,2,1,0,1,96153,0,1,1,-1,2,20660401.000557,-4,2019,23148793.923375,340,60,0,0,720,0,20,0,0,0,0,120,0,0,0,0,180,0,-0.37566605,-4.4309177,13
20190605191776,-1,1,42,2,1,68,5,-1,-1,-1,1,1,0,-1,-1,0,3,2,-1,7,7419262.461151,-1,2019,6846463.430786,725,280,0,0,0,0,0,0,0,0,60,270,105,0,0,0,0,0,-3.7004492,8.969302,14
20190605191779,-1,1,43,2,1,41,1,2,2,-1,2,1,2,1,192300,0,1,1,1,7,3964175.277979,45,2019,4774984.94254,495,95,348,0,0,0,60,45,0,0,75,172,40,0,0,0,70,40,-1.1291763,4.393088,9
20190605191782,-1,1,43,2,2,41,1,1,2,-1,2,1,1,1,44000,0,1,1,11,1,7137970.116391,60,2019,8836034.133015,540,120,0,0,420,0,0,0,0,0,20,250,0,0,0,30,60,0,2.5373769,-2.1575549,1
20190605191783,-1,1,39,2,1,32,5,-1,2,-1,2,1,3,-1,-1,0,1,1,4,4,11339250.262081,-1,2019,9694110.629949,950,180,0,0,0,0,0,0,0,0,30,70,180,0,0,0,30,0,-4.2224445,8.752848,14
20190605191789,-1,1,42,2,2,64,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,3942869.095448,-1,2019,4907446.977946,660,180,0,0,0,0,0,0,0,0,120,480,0,0,0,0,0,0,-1.4477144,11.911934,25
20190605191790,-1,2,41,1,1,28,1,2,2,-1,2,1,2,1,56000,0,1,1,1,3,16656340.241959,35,2019,20372850.058987,435,240,76,0,489,0,0,0,0,0,45,125,0,0,0,0,30,0,-0.96617335,-2.3269272,3
20190605191795,-1,1,40,1,1,69,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3293401.630622,-1,2019,3545084.770402,614,290,0,0,0,0,190,0,0,0,20,165,0,0,0,70,16,75,1.5611275,7.5714707,10
20190605191796,-1,1,40,2,1,68,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2666513.566843,-1,2019,2728677.311813,527,65,0,2,0,0,0,0,0,0,7,423,40,246,0,30,22,78,4.77751,5.058158,11
20190605191798,-1,1,40,2,1,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,7978317.567256,-1,2019,7111748.738326,906,50,0,0,0,0,60,0,77,0,30,275,0,0,0,0,42,0,-5.707284,18.915787,2
20190605191799,-1,3,43,2,1,31,1,2,2,-1,1,2,4,1,83000,0,-1,1,3,6,11656593.389246,40,2019,10118117.185572,460,0,285,0,340,0,0,0,0,0,90,225,0,0,0,0,40,0,-1.5088065,-0.9388103,3
20190605191804,-1,1,39,1,1,49,1,2,2,-1,1,-1,0,1,125000,0,-1,3,-1,1,4777971.648704,40,2019,5791533.27215,675,0,0,0,0,0,0,0,0,0,10,695,60,0,0,0,0,0,-0.21726467,13.40092,27
20190605191808,-1,1,39,2,2,53,4,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,3742989.763377,-1,2019,4076173.051045,480,285,0,0,0,0,60,0,0,0,60,135,0,270,0,0,150,0,4.682752,4.9451685,11
20190605191812,-1,1,39,2,1,30,5,-1,2,-1,2,1,3,-1,-1,0,1,1,4,7,4858433.672542,-1,2019,6435557.297795,615,200,50,0,0,0,0,0,0,0,110,280,140,0,0,0,45,0,-3.3991005,8.348254,14
20190605191817,-1,1,39,2,1,61,1,2,-1,-1,2,1,0,1,152000,0,1,2,-1,4,13324399.593197,40,2019,13716514.719505,450,65,0,0,450,0,0,0,0,0,45,215,15,0,0,0,200,0,-0.40023205,-4.37714,13
20190605191818,-1,1,34,1,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2174180.187972,-1,2019,2368933.88763,385,30,0,2,0,0,0,0,0,0,10,645,0,303,0,0,65,0,5.1694517,5.0818686,11
20190605191822,-1,1,44,2,1,40,1,2,2,-1,2,-1,2,1,200000,0,-1,3,5,1,1930106.552639,40,2019,2306303.734059,740,20,0,0,620,0,0,0,0,0,20,0,0,0,0,0,40,0,1.888316,-3.9984503,13
20190605191824,-1,1,40,2,1,25,1,2,1,2,2,-1,0,1,55384,0,-1,3,-1,7,9593456.807284,35,2019,8454149.70739,1080,330,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2.6861036,10.956728,21
20190605191825,-1,1,42,2,10,63,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,5,11597196.328939,-1,2019,9988428.488623,640,100,0,40,0,0,0,0,0,0,20,600,0,0,0,0,40,0,-8.695704,10.340483,4
20190605191827,-1,1,40,2,1,40,5,-1,2,-1,1,-1,0,-1,-1,0,-1,3,-1,1,4392831.489493,-1,2019,4200712.945538,690,30,0,0,0,0,0,0,0,0,25,695,0,0,0,0,0,0,1.4668981,14.489384,-1
20190605191830,-1,1,40,2,1,64,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,4924818.631035,-1,2019,6590675.982813,540,30,0,450,0,0,0,0,0,0,90,255,0,0,0,0,0,75,-9.526613,9.648839,4
20190605191831,-1,1,36,2,1,72,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,3954742.127295,-1,2019,3857812.962614,470,280,0,0,0,0,0,0,0,0,55,635,0,0,0,0,0,0,-2.6352432,12.921962,-1
20190605191835,-1,1,39,1,1,73,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1641252.582871,-1,2019,1697680.292418,540,175,0,0,0,0,60,0,0,0,110,460,0,10,0,0,85,0,-1.7739377,11.55848,-1
20190605191837,-1,1,43,1,1,62,2,2,-1,-1,1,1,0,1,101538,0,1,1,-1,3,14812555.461084,40,2019,17318304.219901,630,380,60,0,0,0,60,0,0,0,5,235,0,0,0,0,70,0,-0.94843,7.8502145,-1
20190605191838,-1,1,43,2,7,52,1,2,-1,-1,2,-1,0,1,53040,0,-1,3,-1,3,14227496.283601,40,2019,12418310.239013,595,0,0,5,475,0,50,0,0,0,85,45,0,0,0,0,185,0,0.9405039,-3.0451531,-1
20190605191839,-1,1,44,2,1,72,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,7,6980609.917167,-1,2019,6723935.107736,600,210,0,0,0,0,0,0,0,0,45,558,0,0,0,0,27,0,0.055468053,14.128781,26
20190605191842,-1,2,40,2,1,37,1,2,2,-1,1,1,1,1,196153,0,1,1,4,7,4682134.317623,45,2019,6598832.549536,620,30,180,0,0,0,0,0,0,0,30,540,0,0,0,0,40,0,-0.7761419,5.227327,9
20190605191844,-1,1,43,2,1,25,2,2,2,-1,2,1,3,1,69230,0,1,1,0,7,4634078.896788,40,2019,3701206.008622,775,210,196,0,0,0,10,0,0,0,75,55,10,0,0,0,54,55,-1.5692931,5.24829,9
20190605191850,-1,1,44,2,1,28,1,2,2,-1,1,1,0,1,126923,0,1,1,-1,5,20103992.21385,40,2019,20138598.638291,525,0,0,0,645,0,0,0,0,0,15,0,0,0,0,0,255,0,0.44605052,-4.414727,13
20190605191858,-1,1,43,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2043461.658258,-1,2019,2016365.773538,560,70,5,0,0,0,5,15,0,0,55,525,0,0,0,0,120,85,-0.4300403,15.157914,24
20190605191864,-1,1,43,1,1,32,1,1,2,-1,1,-1,0,1,-1,0,-1,3,-1,5,15914596.950552,-4,2019,23171236.358677,540,30,0,0,605,0,10,0,0,0,20,200,0,0,0,0,35,0,0.698726,-4.8210216,13
20190605191866,-1,1,40,2,1,67,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,5352893.169449,-1,2019,5477683.791171,600,151,0,0,0,0,0,0,0,0,120,329,120,0,0,60,60,0,1.988077,6.8593497,10
20190605191867,-1,2,38,2,2,72,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,2,8181038.305771,-1,2019,8725871.500251,630,0,0,0,0,0,0,0,0,0,20,790,0,0,0,0,0,0,0.7648107,15.180742,24
20190605191868,-1,1,43,2,1,67,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,6,5485192.025245,-1,2019,4813270.287477,620,125,0,0,0,0,178,77,0,0,150,105,0,0,0,30,110,45,9.676707,9.651745,8
20190605191869,-1,1,40,2,1,61,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,5,6962135.208883,-1,2019,8107576.640459,600,300,0,0,0,0,0,0,0,0,30,430,0,0,0,80,0,0,1.6960397,6.931522,10
20190605191870,-1,1,39,2,1,79,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,24269779.675141,-1,2019,31210373.208484,710,180,0,0,0,0,15,0,0,0,75,390,50,0,0,0,20,0,-3.5733275,9.085585,14
20190605191871,-1,1,43,2,1,55,1,2,-1,-1,2,1,2,1,134615,0,1,1,3,7,4096985.392202,40,2019,4019994.50035,630,360,0,0,0,0,45,150,0,0,45,145,0,0,0,0,20,45,10.034873,9.202597,8
20190605191874,-1,2,39,2,2,59,5,-1,-1,-1,1,1,0,-1,-1,0,1,1,-1,1,4941690.609176,-1,2019,6478285.414429,550,30,0,0,0,0,0,0,0,0,100,490,0,200,0,0,40,30,5.3917894,4.885213,11
20190605191875,-1,1,39,2,1,48,1,2,2,-1,2,1,0,2,81400,0,1,1,-1,1,18283056.746854,30,2019,26486663.349194,555,235,0,0,275,0,0,0,0,0,135,115,0,0,0,0,80,45,-2.0998704,10.355765,-1
20190605191878,-1,1,40,2,1,71,5,-1,-1,-1,1,1,0,-1,-1,0,2,1,-1,1,3862766.522599,-1,2019,3691005.24004,465,230,15,0,0,0,25,0,0,0,120,535,0,0,0,0,50,0,-1.8861957,11.831734,-1
20190605191881,-1,1,40,2,2,62,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,3684352.893958,-1,2019,4781134.493106,590,195,0,0,0,0,0,0,0,0,90,235,240,0,0,0,90,0,-3.6950145,8.183057,14
20190605191885,-1,1,39,2,1,85,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,3702865.966275,-1,2019,3804853.257523,555,20,0,0,0,0,0,0,0,0,50,690,0,60,0,0,25,40,6.0673623,5.331832,11
20190605191888,-1,1,40,2,1,76,5,-1,-1,-1,1,1,0,-1,-1,0,3,1,-1,1,3935780.628094,-1,2019,3363904.319044,390,3,0,0,0,0,0,0,0,0,30,537,420,0,0,0,60,0,-3.9054434,7.8413987,14
20190605191889,-1,1,33,1,1,69,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,7052360.978987,-1,2019,7358289.428356,575,55,0,0,0,0,0,0,0,0,25,425,360,0,0,0,0,0,-4.1208334,8.017625,14
20190605191890,-1,1,41,1,1,29,1,1,2,-1,2,1,2,1,78000,0,1,1,0,1,5605970.686849,68,2019,4709818.851622,690,260,30,0,0,0,0,0,0,0,90,202,89,0,0,0,74,5,-3.5882258,8.831194,14
20190605191891,-1,1,39,2,1,70,1,2,-1,-1,2,1,0,2,4750,0,2,1,-1,7,5935878.990886,5,2019,5790392.945597,525,92,2,0,0,0,0,0,0,0,75,255,190,0,0,0,175,126,-3.7376735,8.016622,14
20190605191899,-1,1,40,1,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,1383760.855573,-1,2019,1459504.007734,545,280,0,5,0,0,22,0,0,0,30,483,0,30,0,0,45,0,-3.2606175,12.735044,19
20190605191902,-1,1,39,2,1,44,1,2,2,-1,2,1,2,1,80000,0,1,1,11,3,13576427.396037,40,2019,13381423.682765,490,51,0,0,655,0,5,0,0,0,22,147,0,0,0,0,70,0,0.25215742,-4.4940796,13
20190605191906,-1,2,44,2,1,67,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,2952982.222626,-1,2019,2703226.584681,520,235,0,125,0,0,0,0,0,0,130,260,0,120,0,0,50,0,4.5224414,5.589431,11
20190605191910,-1,1,43,2,1,65,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,4,8117299.705919,-1,2019,8816976.952693,480,420,0,0,0,0,0,0,0,0,315,65,0,0,0,0,160,0,-1.9830489,10.381874,-1
20190605191911,-1,1,39,1,1,71,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,3474355.043389,-1,2019,3753679.375444,380,45,0,0,0,0,0,0,0,0,45,955,15,0,0,0,0,0,-1.2800921,15.122315,24
20190605191921,-1,1,43,2,1,69,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,4674846.630668,-1,2019,4745607.426441,510,285,0,0,0,0,0,0,0,0,90,345,0,0,0,0,90,120,-2.6912389,11.615723,-1
20190605191926,-1,1,39,2,1,71,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,1,5137225.237397,-1,2019,5417175.701585,705,0,0,0,0,0,20,0,0,0,85,410,0,95,0,10,115,0,5.374918,5.5855412,11
20190605191930,-1,1,40,2,1,34,4,-1,2,-1,2,-1,0,-1,-1,0,-1,3,-1,5,10851095.406333,-1,2019,9748354.831424,750,0,0,0,0,0,5,140,0,0,10,290,0,0,0,0,125,120,10.016408,9.351384,8
20190605191935,-1,1,42,2,1,54,1,2,-1,-1,1,-1,0,1,84615,0,-1,3,-1,1,2959869.292683,40,2019,2559213.224476,630,100,0,0,60,0,60,0,5,0,15,360,90,0,0,0,105,15,-3.602593,8.558734,14
20190605191944,-1,1,40,2,1,61,1,2,-1,-1,2,1,1,2,32300,0,1,1,0,4,10024806.850844,30,2019,14000521.915973,620,70,0,0,565,0,0,0,0,0,85,70,0,0,0,0,30,0,1.2607226,-3.321568,13
20190605191946,-1,1,44,2,1,36,1,2,2,-1,1,2,3,2,208333,0,-1,1,1,2,7833660.892574,30,2019,10019809.625227,500,30,170,0,545,0,0,0,0,0,105,90,0,0,0,0,0,0,-1.7550601,-1.8660814,3
20190605191951,-1,2,42,2,1,43,1,2,2,-1,2,-1,1,1,143076,0,-1,3,17,7,5810793.529634,55,2019,6999299.895325,625,60,0,5,0,0,0,0,0,0,60,120,120,0,0,0,450,0,-3.875268,8.11969,14
20190605191963,-1,1,40,2,1,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,2366093.378392,-1,2019,2353524.070345,450,35,0,0,0,0,0,0,0,0,125,770,0,0,0,0,60,0,-1.1786147,13.488759,-1
20190605191965,-1,1,40,1,1,26,1,2,2,-1,2,-1,2,1,40384,0,-1,3,1,3,8344917.114871,35,2019,10206908.760645,430,7,192,0,499,0,0,0,0,0,15,223,0,0,0,0,74,0,-1.3817284,-1.2080593,3
20190605191967,-1,2,42,2,1,63,1,2,-1,-1,1,2,1,2,100000,0,-1,1,14,6,5379031.07549,10,2019,3931952.170539,690,195,0,10,0,0,30,0,15,10,75,220,0,30,0,90,75,0,2.142039,6.996792,10
20190605191970,-1,1,39,2,2,36,1,2,2,-1,2,1,2,2,26875,0,1,2,2,1,8001893.794747,30,2019,11235965.269875,540,175,40,0,0,0,60,0,0,0,30,575,0,0,0,0,20,0,0.49470302,10.497287,16
20190605191971,-1,1,40,2,1,73,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3595837.242055,-1,2019,3341504.012942,660,10,0,0,0,0,30,75,0,0,110,385,0,0,0,0,165,5,9.652258,9.377793,8
20190605191975,-1,1,45,2,1,72,1,2,-1,-1,1,2,0,2,-1,0,-1,1,-1,4,10090871.059212,24,2019,7872133.376936,495,35,0,0,500,0,0,0,0,0,140,180,0,0,0,20,70,0,-1.6321201,-3.7156427,13
20190605191981,-1,1,33,1,1,33,1,2,2,-1,2,-1,2,1,47500,0,-1,3,11,1,4112583.460798,40,2019,5730310.485183,810,240,0,0,0,0,0,0,0,0,60,200,0,0,0,0,10,120,2.602198,10.948595,21
20190605191995,-1,1,39,2,1,76,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,14653822.59037,-1,2019,13359379.539778,715,58,120,0,0,0,5,0,0,0,117,402,0,0,0,0,23,0,-0.99577665,5.74399,9
20190605191996,-1,2,42,2,2,35,5,-1,2,-1,2,1,0,-1,-1,0,1,1,-1,7,4493945.019458,-1,2019,5539425.519198,785,190,0,60,0,0,45,0,0,0,105,150,0,60,0,0,45,0,4.5552144,5.561236,11
20190605192005,-1,1,43,2,1,31,1,2,2,-1,1,1,0,1,259615,0,1,1,-1,7,11086551.236982,-4,2019,9970628.583056,370,120,0,0,60,0,90,0,0,0,120,300,0,0,0,0,380,0,-0.86261845,9.299392,15
20190605192006,-1,2,39,2,2,49,1,2,2,-1,2,-1,0,2,19230,0,-1,3,-1,3,7806874.648625,30,2019,9185517.804051,480,190,0,0,505,0,0,0,0,0,95,30,60,0,0,0,80,0,0.2729417,-1.7386746,12
20190605192008,-1,2,40,2,1,24,1,2,1,2,1,-1,0,2,27000,0,-1,3,-1,1,24970090.829162,27,2019,21376859.821339,590,45,0,0,380,240,0,0,0,0,40,0,50,0,0,10,45,40,-10.553777,1.7929384,0
20190605192012,-1,2,43,2,1,72,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,2,11277465.962455,-1,2019,13593292.196554,569,100,15,0,0,0,40,0,0,0,95,565,0,0,30,0,26,0,-0.87783927,12.237195,25
20190605192015,-1,1,40,2,1,35,1,2,1,2,1,1,1,2,40800,0,2,2,3,3,9773547.76279,34,2019,11372749.597996,480,0,40,0,745,0,15,0,0,0,30,42,0,0,0,0,88,0,-0.8130234,-2.5631406,3
20190605192016,-1,2,39,2,1,49,1,1,2,-1,1,2,1,1,-1,0,-1,1,14,6,18641675.079797,50,2019,20246295.206086,570,120,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0.21201047,14.735381,-1
